Customer_ID,Credit_Score,Risk_Category
1936,753,Low
1937,490,High
1938,498,High
1939,783,Low
1940,479,High
1941,611,High
1942,486,High
1943,609,High
1944,621,High
1945,558,High
1946,749,Medium
1947,463,High
1948,693,Medium
1949,632,High
1950,612,High
1951,795,Low
1952,743,Medium
1953,606,High
1954,482,High
1955,703,Medium
1956,453,High
1957,696,Medium
1958,701,Medium
1959,750,Low
1960,461,High
1961,455,High
1962,807,Low
1963,502,High
1964,783,Low
1965,474,High
1966,656,Medium
1967,776,Low
1968,542,High
1969,767,Low
1970,730,Medium
1971,505,High
1972,729,Medium
1973,714,Medium
1974,761,Low
1975,843,Low
1976,619,High
1977,637,High
1978,450,High
1979,601,High
1980,599,High
1981,596,High
1982,649,High
1983,702,Medium
1984,785,Low
1985,819,Low
1986,520,High
1987,725,Medium
1988,832,Low
1989,678,Medium
1990,533,High
1991,519,High
1992,839,Low
1993,780,Low
1994,694,Medium
1995,760,Low
1996,750,Low
1997,499,High
1998,667,Medium
1999,729,Medium
2000,524,High
2001,675,Medium
2002,848,Low
2003,475,High
2004,723,Medium
2005,842,Low
2006,827,Low
2007,459,High
2008,689,Medium
2009,507,High
2010,576,High
2011,708,Medium
2012,829,Low
2013,819,Low
2014,750,Low
2015,849,Low
2016,517,High
2017,677,Medium
2018,689,Medium
2019,801,Low
2020,629,High
2021,655,Medium
2022,779,Low
2023,488,High
2024,668,Medium
2025,747,Medium
2026,810,Low
2027,710,Medium
2028,788,Low
2029,519,High
2030,718,Medium
2031,521,High
2032,781,Low
2033,765,Low
2034,595,High
2035,487,High
2036,761,Low
2037,748,Medium
2038,848,Low
2039,666,Medium
2040,701,Medium
2041,519,High
2042,592,High
2043,562,High
2044,559,High
2045,762,Low
2046,674,Medium
2047,503,High
2048,727,Medium
2049,753,Low
2050,680,Medium
2051,611,High
2052,477,High
2053,667,Medium
2054,560,High
2055,654,Medium
2056,552,High
2057,700,Medium
2058,613,High
2059,612,High
2060,572,High
2061,710,Medium
2062,589,High
2063,813,Low
2064,498,High
2065,549,High
2066,612,High
2067,579,High
2068,655,Medium
2069,513,High
2070,717,Medium
2071,515,High
2072,589,High
2073,500,High
2074,841,Low
2075,573,High
2076,597,High
2077,839,Low
2078,525,High
2079,506,High
2080,495,High
2081,741,Medium
2082,738,Medium
2083,746,Medium
2084,642,High
2085,492,High
2086,809,Low
2087,596,High
2088,762,Low
2089,480,High
2090,612,High
2091,760,Low
2092,587,High
2093,502,High
2094,711,Medium
2095,488,High
2096,543,High
2097,547,High
2098,618,High
2099,535,High
2100,675,Medium
2101,677,Medium
2102,478,High
2103,581,High
2104,775,Low
2105,737,Medium
2106,642,High
2107,531,High
2108,758,Low
2109,507,High
2110,522,High
2111,837,Low
2112,466,High
2113,702,Medium
2114,626,High
2115,506,High
2116,766,Low
2117,551,High
2118,566,High
2119,762,Low
2120,729,Medium
2121,553,High
2122,671,Medium
2123,846,Low
2124,583,High
2125,545,High
2126,819,Low
2127,627,High
2128,488,High
2129,493,High
2130,601,High
2131,470,High
2132,613,High
2133,584,High
2134,651,Medium
2135,640,High
2136,812,Low
2137,753,Low
2138,754,Low
2139,480,High
2140,795,Low
2141,847,Low
2142,678,Medium
2143,792,Low
2144,479,High
2145,593,High
2146,579,High
2147,498,High
2148,466,High
2149,590,High
2150,749,Medium
2151,743,Medium
2152,754,Low
2153,576,High
2154,559,High
2155,684,Medium
2156,786,Low
2157,567,High
2158,740,Medium
2159,520,High
2160,583,High
2161,548,High
2162,759,Low
2163,627,High
2164,831,Low
2165,758,Low
2166,531,High
2167,658,Medium
2168,687,Medium
2169,841,Low
2170,816,Low
2171,727,Medium
2172,605,High
2173,673,Medium
2174,518,High
2175,551,High
2176,808,Low
2177,529,High
2178,635,High
2179,602,High
2180,812,Low
2181,649,High
2182,628,High
2183,500,High
2184,474,High
2185,678,Medium
2186,453,High
2187,759,Low
2188,644,High
2189,786,Low
2190,685,Medium
2191,725,Medium
2192,563,High
2193,809,Low
2194,523,High
2195,501,High
2196,840,Low
2197,459,High
2198,794,Low
2199,705,Medium
2200,661,Medium
2201,684,Medium
2202,563,High
2203,652,Medium
2204,703,Medium
2205,520,High
2206,648,High
2207,686,Medium
2208,533,High
2209,594,High
2210,533,High
2211,752,Low
2212,475,High
2213,513,High
2214,589,High
2215,513,High
2216,630,High
2217,843,Low
2218,743,Medium
2219,540,High
2220,518,High
2221,809,Low
2222,673,Medium
2223,720,Medium
2224,500,High
2225,701,Medium
2226,495,High
2227,826,Low
2228,467,High
2229,637,High
2230,616,High
2231,831,Low
2232,502,High
2233,732,Medium
2234,481,High
2235,598,High
2236,803,Low
2237,681,Medium
2238,841,Low
2239,503,High
2240,714,Medium
2241,705,Medium
2242,722,Medium
2243,809,Low
2244,466,High
2245,663,Medium
2246,486,High
2247,657,Medium
2248,470,High
2249,640,High
2250,763,Low
2251,507,High
2252,486,High
2253,594,High
2254,484,High
2255,690,Medium
2256,829,Low
2257,629,High
2258,763,Low
2259,752,Low
2260,481,High
2261,487,High
2262,804,Low
2263,815,Low
2264,681,Medium
2265,587,High
2266,664,Medium
2267,740,Medium
2268,770,Low
2269,693,Medium
2270,751,Low
2271,736,Medium
2272,838,Low
2273,842,Low
2274,765,Low
2275,762,Low
2276,745,Medium
2277,587,High
2278,800,Low
2279,733,Medium
2280,834,Low
2281,702,Medium
2282,776,Low
2283,663,Medium
2284,490,High
2285,459,High
2286,746,Medium
2287,586,High
2288,671,Medium
2289,552,High
2290,565,High
2291,828,Low
2292,505,High
2293,789,Low
2294,650,Medium
2295,549,High
2296,541,High
2297,523,High
2298,593,High
2299,792,Low
2300,502,High
2301,847,Low
2302,638,High
2303,578,High
2304,691,Medium
2305,824,Low
2306,526,High
2307,759,Low
2308,567,High
2309,583,High
2310,466,High
2311,450,High
2312,479,High
2313,503,High
2314,677,Medium
2315,776,Low
2316,519,High
2317,523,High
2318,753,Low
2319,847,Low
2320,585,High
2321,617,High
2322,525,High
2323,593,High
2324,450,High
2325,552,High
2326,623,High
2327,697,Medium
2328,494,High
2329,521,High
2330,702,Medium
2331,587,High
2332,624,High
2333,536,High
2334,794,Low
2335,816,Low
2336,508,High
2337,593,High
2338,532,High
2339,831,Low
2340,771,Low
2341,529,High
2342,513,High
2343,629,High
2344,545,High
2345,727,Medium
2346,823,Low
2347,746,Medium
2348,831,Low
2349,732,Medium
2350,774,Low
2351,795,Low
2352,682,Medium
2353,567,High
2354,830,Low
2355,452,High
2356,711,Medium
2357,773,Low
2358,587,High
2359,753,Low
2360,832,Low
2361,703,Medium
2362,698,Medium
2363,790,Low
2364,833,Low
2365,479,High
2366,699,Medium
2367,461,High
2368,485,High
2369,512,High
2370,494,High
2371,782,Low
2372,457,High
2373,687,Medium
2374,661,Medium
2375,537,High
2376,814,Low
2377,620,High
2378,650,Medium
2379,517,High
2380,450,High
2381,715,Medium
2382,817,Low
2383,476,High
2384,543,High
2385,530,High
2386,580,High
2387,592,High
2388,720,Medium
2389,504,High
2390,522,High
2391,576,High
2392,643,High
2393,462,High
2394,726,Medium
2395,686,Medium
2396,493,High
2397,636,High
2398,548,High
2399,842,Low
2400,693,Medium
2401,640,High
2402,715,Medium
2403,519,High
2404,654,Medium
2405,760,Low
2406,452,High
2407,747,Medium
2408,627,High
2409,467,High
2410,535,High
2411,644,High
2412,454,High
2413,554,High
2414,678,Medium
2415,784,Low
2416,578,High
2417,472,High
2418,480,High
2419,483,High
2420,726,Medium
2421,663,Medium
2422,707,Medium
2423,818,Low
2424,517,High
2425,527,High
2426,526,High
2427,498,High
2428,578,High
2429,808,Low
2430,514,High
2431,456,High
2432,772,Low
2433,611,High
2434,578,High
2435,678,Medium
2436,756,Low
2437,575,High
2438,451,High
2439,669,Medium
2440,745,Medium
2441,758,Low
2442,743,Medium
2443,686,Medium
2444,812,Low
2445,494,High
2446,802,Low
2447,503,High
2448,766,Low
2449,554,High
2450,788,Low
2451,587,High
2452,766,Low
2453,606,High
2454,792,Low
2455,593,High
2456,492,High
2457,563,High
2458,599,High
2459,491,High
2460,849,Low
2461,740,Medium
2462,709,Medium
2463,673,Medium
2464,640,High
2465,830,Low
2466,716,Medium
2467,806,Low
2468,605,High
2469,694,Medium
2470,606,High
2471,651,Medium
2472,515,High
2473,706,Medium
2474,602,High
2475,739,Medium
2476,843,Low
2477,469,High
2478,842,Low
2479,509,High
2480,745,Medium
2481,572,High
2482,803,Low
2483,594,High
2484,528,High
2485,712,Medium
2486,672,Medium
2487,469,High
2488,758,Low
2489,589,High
2490,653,Medium
2491,741,Medium
2492,633,High
2493,593,High
2494,470,High
2495,547,High
2496,601,High
2497,491,High
2498,478,High
2499,831,Low
2500,537,High
2501,510,High
2502,811,Low
2503,804,Low
2504,709,Medium
2505,668,Medium
2506,624,High
2507,778,Low
2508,751,Low
2509,801,Low
2510,722,Medium
2511,585,High
2512,766,Low
2513,779,Low
2514,469,High
2515,842,Low
2516,529,High
2517,674,Medium
2518,775,Low
2519,546,High
2520,648,High
2521,726,Medium
2522,461,High
2523,827,Low
2524,673,Medium
2525,624,High
2526,730,Medium
2527,835,Low
2528,734,Medium
2529,657,Medium
2530,689,Medium
2531,460,High
2532,635,High
2533,570,High
2534,647,High
2535,744,Medium
2536,496,High
2537,530,High
2538,539,High
2539,515,High
2540,735,Medium
2541,632,High
2542,522,High
2543,794,Low
2544,646,High
2545,545,High
2546,793,Low
2547,608,High
2548,533,High
2549,706,Medium
2550,495,High
2551,850,Low
2552,744,Medium
2553,484,High
2554,786,Low
2555,832,Low
2556,578,High
2557,698,Medium
2558,788,Low
2559,622,High
2560,689,Medium
2561,588,High
2562,624,High
2563,717,Medium
2564,840,Low
2565,645,High
2566,665,Medium
2567,777,Low
2568,783,Low
2569,501,High
2570,597,High
2571,670,Medium
2572,531,High
2573,776,Low
2574,561,High
2575,472,High
2576,613,High
2577,525,High
2578,737,Medium
2579,797,Low
2580,682,Medium
2581,699,Medium
2582,476,High
2583,819,Low
2584,720,Medium
2585,471,High
2586,725,Medium
2587,725,Medium
2588,699,Medium
2589,493,High
2590,545,High
2591,564,High
2592,781,Low
2593,630,High
2594,588,High
2595,497,High
2596,468,High
2597,846,Low
2598,531,High
2599,837,Low
2600,822,Low
2601,517,High
2602,802,Low
2603,733,Medium
2604,632,High
2605,495,High
2606,654,Medium
2607,493,High
2608,798,Low
2609,756,Low
2610,462,High
2611,702,Medium
2612,758,Low
2613,591,High
2614,690,Medium
2615,528,High
2616,503,High
2617,595,High
2618,579,High
2619,755,Low
2620,841,Low
2621,464,High
2622,581,High
2623,562,High
2624,505,High
2625,735,Medium
2626,618,High
2627,547,High
2628,729,Medium
2629,541,High
2630,686,Medium
2631,596,High
2632,844,Low
2633,617,High
2634,461,High
2635,665,Medium
2636,464,High
2637,803,Low
2638,680,Medium
2639,554,High
2640,742,Medium
2641,783,Low
2642,757,Low
2643,456,High
2644,797,Low
2645,798,Low
2646,592,High
2647,649,High
2648,493,High
2649,657,Medium
2650,462,High
2651,702,Medium
2652,581,High
2653,821,Low
2654,760,Low
2655,504,High
2656,522,High
2657,779,Low
2658,558,High
2659,554,High
2660,604,High
2661,818,Low
2662,730,Medium
2663,456,High
2664,666,Medium
2665,468,High
2666,680,Medium
2667,607,High
2668,830,Low
2669,799,Low
2670,538,High
2671,582,High
2672,575,High
2673,484,High
2674,544,High
2675,729,Medium
2676,599,High
2677,530,High
2678,555,High
2679,778,Low
2680,577,High
2681,582,High
2682,747,Medium
2683,768,Low
2684,661,Medium
2685,668,Medium
2686,748,Medium
2687,735,Medium
2688,560,High
2689,668,Medium
2690,759,Low
2691,572,High
2692,641,High
2693,815,Low
2694,782,Low
2695,811,Low
2696,557,High
2697,694,Medium
2698,542,High
2699,502,High
2700,665,Medium
2701,742,Medium
2702,816,Low
2703,822,Low
2704,725,Medium
2705,723,Medium
2706,839,Low
2707,699,Medium
2708,499,High
2709,482,High
2710,819,Low
2711,792,Low
2712,559,High
2713,641,High
2714,657,Medium
2715,828,Low
2716,467,High
2717,600,High
2718,700,Medium
2719,798,Low
2720,740,Medium
2721,513,High
2722,605,High
2723,609,High
2724,687,Medium
2725,662,Medium
2726,705,Medium
2727,619,High
2728,570,High
2729,726,Medium
2730,566,High
2731,810,Low
2732,551,High
2733,572,High
2734,775,Low
2735,465,High
2736,722,Medium
2737,702,Medium
2738,526,High
2739,632,High
2740,825,Low
2741,828,Low
2742,463,High
2743,451,High
2744,773,Low
2745,768,Low
2746,761,Low
2747,451,High
2748,633,High
2749,584,High
2750,803,Low
2751,834,Low
2752,500,High
2753,692,Medium
2754,501,High
2755,772,Low
2756,461,High
2757,674,Medium
2758,687,Medium
2759,759,Low
2760,562,High
2761,761,Low
2762,607,High
2763,500,High
2764,761,Low
2765,815,Low
2766,534,High
2767,665,Medium
2768,514,High
2769,831,Low
2770,542,High
2771,516,High
2772,843,Low
2773,692,Medium
2774,723,Medium
2775,484,High
2776,590,High
2777,492,High
2778,685,Medium
2779,610,High
2780,518,High
2781,521,High
2782,561,High
2783,764,Low
2784,459,High
2785,724,Medium
2786,634,High
2787,724,Medium
2788,521,High
2789,722,Medium
2790,730,Medium
2791,535,High
2792,717,Medium
2793,755,Low
2794,777,Low
2795,739,Medium
2796,722,Medium
2797,689,Medium
2798,565,High
2799,472,High
2800,779,Low
2801,471,High
2802,605,High
2803,560,High
2804,537,High
2805,615,High
2806,472,High
2807,486,High
2808,634,High
2809,501,High
2810,547,High
2811,833,Low
2812,641,High
2813,840,Low
2814,761,Low
2815,476,High
2816,644,High
2817,717,Medium
2818,716,Medium
2819,773,Low
2820,790,Low
2821,817,Low
2822,746,Medium
2823,831,Low
2824,774,Low
2825,533,High
2826,717,Medium
2827,648,High
2828,715,Medium
2829,741,Medium
2830,850,Low
2831,829,Low
2832,466,High
2833,571,High
2834,550,High
2835,826,Low
2836,757,Low
2837,803,Low
2838,582,High
2839,539,High
2840,519,High
2841,674,Medium
2842,740,Medium
2843,638,High
2844,552,High
2845,646,High
2846,619,High
2847,828,Low
2848,645,High
2849,541,High
2850,625,High
2851,820,Low
2852,549,High
2853,841,Low
2854,770,Low
2855,603,High
2856,538,High
2857,824,Low
2858,725,Medium
2859,823,Low
2860,659,Medium
2861,720,Medium
2862,674,Medium
2863,646,High
2864,637,High
2865,802,Low
2866,554,High
2867,637,High
2868,708,Medium
2869,450,High
2870,635,High
2871,494,High
2872,783,Low
2873,535,High
2874,757,Low
2875,841,Low
2876,535,High
2877,595,High
2878,476,High
2879,567,High
2880,669,Medium
2881,609,High
2882,831,Low
2883,545,High
2884,463,High
2885,641,High
2886,602,High
2887,724,Medium
2888,587,High
2889,613,High
2890,603,High
2891,678,Medium
2892,677,Medium
2893,656,Medium
2894,811,Low
2895,573,High
2896,742,Medium
2897,749,Medium
2898,675,Medium
2899,504,High
2900,815,Low
2901,842,Low
2902,802,Low
2903,466,High
2904,683,Medium
2905,642,High
2906,667,Medium
2907,607,High
2908,467,High
2909,582,High
2910,659,Medium
2911,541,High
2912,534,High
2913,705,Medium
2914,589,High
2915,613,High
2916,555,High
2917,565,High
2918,770,Low
2919,594,High
2920,629,High
2921,538,High
2922,733,Medium
2923,481,High
2924,586,High
2925,795,Low
2926,771,Low
2927,763,Low
2928,460,High
2929,522,High
2930,774,Low
2931,786,Low
2932,761,Low
2933,655,Medium
2934,509,High
2935,598,High
2936,628,High
2937,658,Medium
2938,556,High
2939,776,Low
2940,462,High
2941,510,High
2942,568,High
2943,800,Low
2944,724,Medium
2945,477,High
2946,490,High
2947,580,High
2948,719,Medium
2949,674,Medium
2950,677,Medium
2951,823,Low
2952,693,Medium
2953,465,High
2954,631,High
2955,672,Medium
2956,460,High
2957,591,High
2958,754,Low
2959,640,High
2960,558,High
2961,546,High
2962,607,High
2963,606,High
2964,499,High
2965,788,Low
2966,631,High
2967,661,Medium
2968,775,Low
2969,606,High
2970,492,High
2971,733,Medium
2972,470,High
2973,456,High
2974,497,High
2975,734,Medium
2976,797,Low
2977,789,Low
2978,785,Low
2979,824,Low
2980,780,Low
2981,676,Medium
2982,620,High
2983,827,Low
2984,479,High
2985,665,Medium
2986,593,High
2987,724,Medium
2988,541,High
2989,775,Low
2990,747,Medium
2991,613,High
2992,572,High
2993,590,High
2994,802,Low
2995,548,High
2996,533,High
2997,559,High
2998,575,High
2999,490,High
3000,561,High
3001,452,High
3002,472,High
3003,514,High
3004,455,High
3005,801,Low
3006,840,Low
3007,694,Medium
3008,529,High
3009,608,High
3010,629,High
3011,817,Low
3012,485,High
3013,508,High
3014,663,Medium
3015,693,Medium
3016,477,High
3017,807,Low
3018,605,High
3019,627,High
3020,544,High
3021,577,High
3022,461,High
3023,748,Medium
3024,572,High
3025,544,High
3026,471,High
3027,481,High
3028,844,Low
3029,766,Low
3030,650,Medium
3031,823,Low
3032,651,Medium
3033,619,High
3034,548,High
3035,590,High
3036,753,Low
3037,735,Medium
3038,493,High
3039,816,Low
3040,533,High
3041,841,Low
3042,624,High
3043,774,Low
3044,734,Medium
3045,637,High
3046,499,High
3047,781,Low
3048,743,Medium
3049,482,High
3050,655,Medium
3051,526,High
3052,503,High
3053,555,High
3054,565,High
3055,643,High
3056,746,Medium
3057,584,High
3058,598,High
3059,635,High
3060,649,High
3061,569,High
3062,490,High
3063,524,High
3064,714,Medium
3065,761,Low
3066,826,Low
3067,567,High
3068,643,High
3069,785,Low
3070,525,High
3071,543,High
3072,569,High
3073,450,High
3074,774,Low
3075,767,Low
3076,775,Low
3077,466,High
3078,541,High
3079,795,Low
3080,510,High
3081,503,High
3082,496,High
3083,769,Low
3084,763,Low
3085,517,High
3086,634,High
3087,764,Low
3088,797,Low
3089,818,Low
3090,734,Medium
3091,779,Low
3092,516,High
3093,627,High
3094,814,Low
3095,681,Medium
3096,649,High
3097,742,Medium
3098,502,High
3099,794,Low
3100,506,High
3101,494,High
3102,562,High
3103,690,Medium
3104,640,High
3105,732,Medium
3106,493,High
3107,517,High
3108,813,Low
3109,823,Low
3110,667,Medium
3111,833,Low
3112,604,High
3113,475,High
3114,568,High
3115,558,High
3116,791,Low
3117,718,Medium
3118,638,High
3119,538,High
3120,575,High
3121,767,Low
3122,846,Low
3123,629,High
3124,818,Low
3125,638,High
3126,744,Medium
3127,695,Medium
3128,785,Low
3129,692,Medium
3130,669,Medium
3131,682,Medium
3132,592,High
3133,451,High
3134,655,Medium
3135,791,Low
3136,801,Low
3137,537,High
3138,712,Medium
3139,493,High
3140,772,Low
3141,506,High
3142,824,Low
3143,545,High
3144,464,High
3145,646,High
3146,535,High
3147,587,High
3148,460,High
3149,761,Low
3150,643,High
3151,836,Low
3152,764,Low
3153,672,Medium
3154,839,Low
3155,629,High
3156,547,High
3157,770,Low
3158,811,Low
3159,757,Low
3160,590,High
3161,629,High
3162,809,Low
3163,710,Medium
3164,497,High
3165,678,Medium
3166,709,Medium
3167,804,Low
3168,683,Medium
3169,817,Low
3170,483,High
3171,641,High
3172,768,Low
3173,455,High
3174,458,High
3175,822,Low
3176,771,Low
3177,812,Low
3178,573,High
3179,685,Medium
3180,770,Low
3181,558,High
3182,759,Low
3183,785,Low
3184,612,High
3185,844,Low
3186,833,Low
3187,779,Low
3188,571,High
3189,745,Medium
3190,678,Medium
3191,749,Medium
3192,455,High
3193,629,High
3194,555,High
3195,528,High
3196,695,Medium
3197,790,Low
3198,769,Low
3199,540,High
3200,708,Medium
3201,737,Medium
3202,684,Medium
3203,752,Low
3204,695,Medium
3205,812,Low
3206,819,Low
3207,529,High
3208,568,High
3209,780,Low
3210,846,Low
3211,813,Low
3212,582,High
3213,564,High
3214,569,High
3215,794,Low
3216,510,High
3217,513,High
3218,583,High
3219,625,High
3220,647,High
3221,759,Low
3222,465,High
3223,749,Medium
3224,798,Low
3225,759,Low
3226,711,Medium
3227,498,High
3228,805,Low
3229,605,High
3230,723,Medium
3231,742,Medium
3232,476,High
3233,668,Medium
3234,552,High
3235,626,High
3236,719,Medium
3237,604,High
3238,576,High
3239,595,High
3240,825,Low
3241,676,Medium
